Date;Hour;A/A [kWh];Alumbrado [kWh];General [kWh];Punto Caliente [kWh];Refrigeracion [kWh]
05/01/2017;16:15;6.20;2.70;12.87;0.10;2.00
05/01/2017;16:30;6.10;3.00;13.13;0.10;2.41
05/01/2017;16:45;6.00;2.91;13.06;0.00;2.09
05/01/2017;17:00;6.00;2.89;12.81;0.20;2.22
05/01/2017;17:15;5.90;2.91;13.31;0.80;2.00
05/01/2017;17:30;5.80;3.09;14.88;2.00;2.00
05/01/2017;17:45;6.00;3.20;14.12;1.00;2.09
05/01/2017;18:00;5.80;3.41;14.00;0.80;2.10
05/01/2017;18:15;5.70;3.30;13.00;0.10;2.00
05/01/2017;18:30;5.90;3.29;12.88;0.10;1.81
05/01/2017;18:45;5.80;3.30;12.94;0.00;2.00
05/01/2017;19:00;5.80;3.20;13.18;0.20;2.19
05/01/2017;19:15;5.70;3.41;12.82;0.00;2.09
05/01/2017;19:30;5.80;3.39;12.68;0.10;1.91
05/01/2017;19:45;5.50;3.20;12.88;0.10;1.90
05/01/2017;20:00;5.90;3.50;12.94;0.00;1.91
05/01/2017;20:15;5.60;3.30;13.00;0.10;2.00
05/01/2017;20:30;5.70;3.20;12.68;0.00;2.00
05/01/2017;20:45;5.70;3.50;12.88;0.20;1.78
05/01/2017;21:00;5.60;3.30;12.94;0.00;2.00
05/01/2017;21:15;4.80;3.20;12.06;0.10;2.00
05/01/2017;21:30;0.00;3.41;6.94;0.10;1.50
05/01/2017;21:45;0.00;1.59;5.06;0.10;1.72
05/01/2017;22:00;0.00;1.00;4.12;0.00;1.59
05/01/2017;22:15;0.00;0.50;4.69;0.00;2.19
05/01/2017;22:30;0.00;0.21;3.81;0.00;2.00
05/01/2017;22:45;0.00;0.00;3.50;0.00;1.91
05/01/2017;23:00;0.00;0.29;4.19;0.00;2.00
05/01/2017;23:15;0.00;0.50;3.81;0.00;1.90
05/01/2017;23:30;0.00;0.50;3.88;0.00;1.91
05/01/2017;23:45;0.00;0.41;3.81;0.00;1.69
06/01/2017;0:00;0.00;0.39;4.00;0.00;2.00
06/01/2017;0:15;0.00;0.41;3.69;0.00;1.59
06/01/2017;0:30;0.00;0.29;3.62;0.00;1.50
06/01/2017;0:45;0.00;0.50;3.69;0.00;1.91
06/01/2017;1:00;0.00;0.21;3.69;0.00;1.90
06/01/2017;1:15;0.00;0.00;3.31;0.00;1.69
06/01/2017;1:30;0.00;0.00;3.19;0.00;1.50
06/01/2017;1:45;0.00;0.00;3.12;0.00;1.72
06/01/2017;2:00;0.00;0.00;3.19;0.00;1.69
06/01/2017;2:15;0.00;0.00;3.19;0.00;1.59
06/01/2017;2:30;0.00;0.00;3.00;0.00;1.50
06/01/2017;2:45;0.00;0.00;3.12;0.00;1.72
06/01/2017;3:00;0.00;0.00;3.00;0.00;1.69
06/01/2017;3:15;0.00;0.00;3.50;0.00;1.59
06/01/2017;3:30;0.00;0.00;3.19;0.00;1.91
06/01/2017;3:45;0.00;0.00;3.13;0.20;1.59
06/01/2017;4:00;0.00;0.00;3.06;0.00;1.81
06/01/2017;4:15;0.00;0.00;3.62;0.00;2.10
06/01/2017;4:30;0.00;0.00;3.50;0.00;1.90
06/01/2017;4:45;0.00;0.00;3.00;0.00;1.60
06/01/2017;5:00;0.00;0.00;3.38;0.00;1.81
06/01/2017;5:15;0.00;0.00;3.12;0.00;1.69
06/01/2017;5:30;0.00;0.00;3.00;0.00;1.59
06/01/2017;5:45;0.00;0.00;3.19;0.00;1.72
06/01/2017;6:00;0.00;0.00;3.13;0.10;1.59
06/01/2017;6:15;0.00;0.00;3.18;0.00;1.60
06/01/2017;6:30;0.00;0.00;2.69;0.00;1.40
06/01/2017;6:45;0.00;0.00;3.31;0.00;1.60
06/01/2017;7:00;0.00;0.00;2.88;0.00;1.59
06/01/2017;7:15;0.00;0.00;3.12;0.00;1.50
06/01/2017;7:30;0.00;0.00;2.69;0.00;1.50
06/01/2017;7:45;0.00;0.00;3.00;0.00;1.50
06/01/2017;8:00;0.00;0.00;3.13;0.00;1.72
06/01/2017;8:15;0.00;0.00;3.06;0.00;1.59
06/01/2017;8:30;0.00;0.00;2.81;0.10;1.60
06/01/2017;8:45;0.00;0.00;3.00;0.00;1.59
06/01/2017;9:00;0.00;0.00;2.81;0.00;1.50
06/01/2017;9:15;0.00;0.00;3.00;0.00;1.50
06/01/2017;9:30;0.00;0.00;2.50;0.00;1.22
06/01/2017;9:45;0.00;0.00;3.00;0.00;1.19
06/01/2017;10:00;0.00;0.00;2.50;0.00;1.59
06/01/2017;10:15;0.00;0.00;3.50;0.00;1.91
06/01/2017;10:30;0.00;0.00;3.19;0.00;1.59
06/01/2017;10:45;0.00;0.00;3.00;0.00;1.72
06/01/2017;11:00;0.00;0.00;2.81;0.00;1.59
06/01/2017;11:15;0.00;0.00;3.00;0.00;1.69
06/01/2017;11:30;0.00;0.00;3.00;0.00;1.81
06/01/2017;11:45;0.00;0.00;3.00;0.10;1.69
06/01/2017;12:00;0.00;0.00;3.00;0.00;1.50
06/01/2017;12:15;0.00;0.00;3.32;0.00;1.81
06/01/2017;12:30;0.00;0.00;3.00;0.00;1.69
06/01/2017;12:45;0.00;0.00;2.87;0.00;1.50
06/01/2017;13:00;0.00;0.00;2.81;0.00;1.72
06/01/2017;13:15;0.00;0.00;3.19;0.00;1.59
06/01/2017;13:30;0.00;0.00;2.81;0.00;1.50
06/01/2017;13:45;0.00;0.00;3.19;0.00;1.60
06/01/2017;14:00;0.00;0.00;3.19;0.00;1.59
06/01/2017;14:15;0.00;0.00;2.62;0.00;1.50
06/01/2017;14:30;0.00;0.00;2.82;0.00;1.50
06/01/2017;14:45;0.00;0.00;3.00;0.00;1.91
06/01/2017;15:00;0.00;0.00;3.18;0.00;1.59
06/01/2017;15:15;0.00;0.00;3.19;0.00;1.81
06/01/2017;15:30;0.00;0.00;3.13;0.00;1.69
06/01/2017;15:45;0.00;0.00;3.18;0.00;1.91
06/01/2017;16:00;0.00;0.00;3.00;0.00;1.59
06/01/2017;16:15;0.00;0.00;3.19;0.20;1.81
06/01/2017;16:30;0.00;0.00;3.31;0.00;1.91
06/01/2017;16:45;0.00;0.00;3.32;0.00;1.78
06/01/2017;17:00;0.00;0.00;3.18;0.00;1.91
06/01/2017;17:15;0.00;0.00;3.00;0.00;1.59
06/01/2017;17:30;0.00;0.29;3.19;0.00;1.81
06/01/2017;17:45;0.00;0.41;3.31;0.00;1.60
06/01/2017;18:00;0.00;0.50;3.50;0.00;1.59
06/01/2017;18:15;0.00;0.39;3.50;0.00;1.72
06/01/2017;18:30;0.00;0.50;3.50;0.10;1.50
06/01/2017;18:45;0.00;0.41;3.32;0.00;1.59
06/01/2017;19:00;0.00;0.50;3.37;0.00;1.60
06/01/2017;19:15;0.00;0.29;3.50;0.00;1.59
06/01/2017;19:30;0.00;0.50;3.50;0.00;1.50
06/01/2017;19:45;0.00;0.50;3.50;0.00;1.72
06/01/2017;20:00;0.00;0.50;3.31;0.00;1.69
06/01/2017;20:15;0.00;0.41;3.38;0.00;1.59
06/01/2017;20:30;0.00;0.50;3.44;0.00;1.72
06/01/2017;20:45;0.00;0.39;3.18;0.00;1.59
06/01/2017;21:00;0.00;0.50;3.69;0.00;1.60
06/01/2017;21:15;0.00;0.41;3.31;0.00;1.50
06/01/2017;21:30;0.00;0.50;3.38;0.00;1.59
06/01/2017;21:45;0.00;0.29;3.50;0.00;1.72
06/01/2017;22:00;0.00;0.50;3.12;0.10;1.28
06/01/2017;22:15;0.00;0.41;3.32;0.00;1.50
06/01/2017;22:30;0.00;0.30;3.18;0.00;1.91
06/01/2017;22:45;0.00;0.00;3.00;0.00;1.50
06/01/2017;23:00;0.00;0.29;3.00;0.00;1.40
06/01/2017;23:15;0.00;0.50;3.32;0.00;1.50
06/01/2017;23:30;0.00;0.41;3.37;0.00;1.50
06/01/2017;23:45;0.00;0.39;3.31;0.00;1.60
07/01/2017;0:00;0.00;0.41;3.32;0.10;1.59
07/01/2017;0:15;0.00;0.50;3.06;0.00;1.50
07/01/2017;0:30;0.00;0.29;3.12;0.00;1.50
07/01/2017;0:45;0.00;0.50;3.32;0.00;1.50
07/01/2017;1:00;0.00;0.21;3.37;0.00;1.72
07/01/2017;1:15;0.00;0.00;2.69;0.00;1.50
07/01/2017;1:30;0.00;0.00;2.62;0.00;1.28
07/01/2017;1:45;0.00;0.00;3.00;0.00;1.50
07/01/2017;2:00;0.00;0.00;3.00;0.00;1.50
07/01/2017;2:15;0.00;0.00;2.88;0.00;1.50
07/01/2017;2:30;0.00;0.00;2.81;0.00;1.50
07/01/2017;2:45;0.00;0.00;2.81;0.00;1.72
07/01/2017;3:00;0.00;0.00;2.50;0.00;1.59
07/01/2017;3:15;0.00;0.00;2.88;0.00;1.50
07/01/2017;3:30;0.00;0.00;2.62;0.00;1.50
07/01/2017;3:45;0.00;0.00;3.19;0.00;1.60
07/01/2017;4:00;0.00;0.00;2.81;0.00;1.50
07/01/2017;4:15;0.00;0.00;2.32;0.00;1.31
07/01/2017;4:30;0.00;0.00;3.00;0.00;1.50
07/01/2017;4:45;0.00;0.00;3.06;0.00;1.78
07/01/2017;5:00;0.00;0.00;3.44;0.00;2.00
07/01/2017;5:15;0.00;0.00;2.68;0.00;1.50
07/01/2017;5:30;0.00;0.00;2.69;0.20;1.50
07/01/2017;5:45;0.00;0.00;2.69;0.00;1.72
07/01/2017;6:00;0.00;0.00;2.81;0.00;1.28
07/01/2017;6:15;0.00;0.00;2.81;0.00;1.50
07/01/2017;6:30;0.00;0.00;2.88;0.00;1.41
07/01/2017;6:45;0.00;0.00;2.50;0.00;1.40
07/01/2017;7:00;0.00;0.00;2.81;0.00;1.50
07/01/2017;7:15;0.00;0.00;2.50;0.00;1.41
07/01/2017;7:30;0.00;0.00;2.50;0.00;1.28
07/01/2017;7:45;0.00;0.00;2.69;0.10;1.41
07/01/2017;8:00;0.00;0.00;2.81;0.00;1.50
07/01/2017;8:15;0.00;0.79;4.50;1.10;1.40
07/01/2017;8:30;0.00;0.80;4.00;0.50;1.50
07/01/2017;8:45;0.00;0.70;7.81;4.10;1.50
07/01/2017;9:00;0.00;0.91;6.19;2.50;1.50
07/01/2017;9:15;1.20;1.09;6.13;1.00;1.50
07/01/2017;9:30;9.70;3.00;15.18;0.50;1.19
07/01/2017;9:45;9.60;2.91;16.00;0.50;1.50
07/01/2017;10:00;9.70;2.89;16.38;0.50;2.00
07/01/2017;10:15;9.90;2.91;16.62;0.40;1.91
07/01/2017;10:30;9.80;2.79;17.00;0.50;1.90
07/01/2017;10:45;10.00;3.00;16.88;0.50;2.00
07/01/2017;11:00;10.00;2.91;17.62;1.00;2.00
07/01/2017;11:15;10.20;2.89;18.38;1.90;1.69
07/01/2017;11:30;10.10;2.91;20.31;3.70;2.00
07/01/2017;11:45;10.20;2.79;18.63;1.90;2.00
07/01/2017;12:00;6.80;3.00;14.50;1.00;2.00
07/01/2017;12:15;6.00;2.91;13.68;0.90;2.00
07/01/2017;12:30;6.20;2.89;16.38;3.90;1.91
07/01/2017;12:45;6.10;2.91;14.50;1.80;1.81
07/01/2017;13:00;6.20;2.79;13.12;1.00;1.28
07/01/2017;13:15;6.00;3.00;13.32;1.00;1.41
07/01/2017;13:30;6.30;2.91;13.06;0.50;1.59
07/01/2017;13:45;6.20;2.89;13.12;0.30;2.00
07/01/2017;14:00;6.40;3.00;13.32;0.10;2.22
07/01/2017;14:15;6.40;2.91;13.18;0.10;2.00
07/01/2017;14:30;6.40;2.79;13.00;0.00;1.78
07/01/2017;14:45;6.30;3.00;13.00;0.20;1.81
07/01/2017;15:00;6.50;3.00;14.00;0.30;2.41
07/01/2017;15:15;6.50;3.00;15.50;2.50;2.09
07/01/2017;15:30;6.40;2.91;13.69;0.40;2.19
07/01/2017;15:45;6.40;2.89;13.31;0.10;2.22
07/01/2017;16:00;6.20;3.00;13.38;0.00;2.28
07/01/2017;16:15;6.40;3.00;13.44;0.20;2.22
07/01/2017;16:30;6.30;2.91;13.18;0.00;2.09
07/01/2017;16:45;6.20;2.79;13.00;0.10;2.10
07/01/2017;17:00;6.10;3.00;13.32;0.10;2.09
07/01/2017;17:15;6.20;2.91;13.00;0.10;2.00
07/01/2017;17:30;6.20;3.09;13.18;0.00;2.31
07/01/2017;17:45;6.00;3.30;15.38;2.30;2.10
07/01/2017;18:00;6.00;3.20;13.62;0.70;1.59
07/01/2017;18:15;5.90;3.30;13.00;0.00;2.00
07/01/2017;18:30;6.10;3.20;13.19;0.20;1.91
07/01/2017;18:45;5.90;3.41;13.31;0.10;2.09
07/01/2017;19:00;5.90;3.30;13.32;0.00;2.00
07/01/2017;19:15;6.00;3.29;12.87;0.20;1.72
07/01/2017;19:30;5.80;3.41;15.19;2.50;1.69
07/01/2017;19:45;6.00;3.30;13.44;0.40;2.09
07/01/2017;20:00;5.90;3.29;13.18;0.10;2.00
07/01/2017;20:15;5.80;3.30;13.00;0.00;2.00
07/01/2017;20:30;5.80;3.20;13.32;0.00;2.22
07/01/2017;20:45;5.90;3.41;12.87;0.20;1.78
07/01/2017;21:00;5.60;3.30;13.19;0.10;2.22
07/01/2017;21:15;4.90;3.29;11.62;0.10;1.78
07/01/2017;21:30;0.00;3.41;7.19;0.00;1.91
07/01/2017;21:45;0.00;1.59;5.63;0.10;2.00
07/01/2017;22:00;0.00;0.80;4.68;0.00;2.31
07/01/2017;22:15;0.00;0.41;4.19;0.00;2.00
07/01/2017;22:30;0.00;0.20;3.81;0.00;1.78
07/01/2017;22:45;0.00;0.09;3.00;0.00;1.50
07/01/2017;23:00;0.00;0.41;3.82;0.00;1.50
07/01/2017;23:15;0.00;0.39;3.18;0.00;1.50
07/01/2017;23:30;0.00;0.41;4.00;0.00;2.00
07/01/2017;23:45;0.00;0.29;3.88;0.00;1.81
08/01/2017;0:00;0.00;0.50;3.94;0.00;1.91
08/01/2017;0:15;0.00;0.50;3.56;0.00;1.69
08/01/2017;0:30;0.00;0.41;3.44;0.00;1.59
08/01/2017;0:45;0.00;0.39;3.68;0.00;1.81
08/01/2017;1:00;0.00;0.20;3.38;0.00;1.69
08/01/2017;1:15;0.00;0.00;3.00;0.00;1.50
08/01/2017;1:30;0.00;0.00;3.12;0.00;1.50
08/01/2017;1:45;0.00;0.00;3.19;0.00;1.81
08/01/2017;2:00;0.00;0.00;3.19;0.00;1.69
08/01/2017;2:15;0.00;0.00;3.12;0.20;1.72
08/01/2017;2:30;0.00;0.00;3.19;0.00;1.59
08/01/2017;2:45;0.00;0.00;3.00;0.00;1.60
08/01/2017;3:00;0.00;0.00;3.19;0.00;1.59
08/01/2017;3:15;0.00;0.00;3.12;0.00;1.72
08/01/2017;3:30;0.00;0.00;3.00;0.00;1.69
08/01/2017;3:45;0.00;0.00;3.19;0.00;1.81
08/01/2017;4:00;0.00;0.00;3.19;0.00;1.69
08/01/2017;4:15;0.00;0.00;3.62;0.00;2.00
08/01/2017;4:30;0.00;0.00;3.00;0.00;1.59
08/01/2017;4:45;0.00;0.00;3.32;0.00;1.81
08/01/2017;5:00;0.00;0.00;3.00;0.00;1.69
08/01/2017;5:15;0.00;0.00;3.00;0.00;1.50
08/01/2017;5:30;0.00;0.00;2.87;0.10;1.50
08/01/2017;5:45;0.00;0.00;3.13;0.00;1.50
08/01/2017;6:00;0.00;0.00;3.06;0.00;1.81
08/01/2017;6:15;0.00;0.00;3.00;0.00;1.50
08/01/2017;6:30;0.00;0.00;2.62;0.00;1.41
08/01/2017;6:45;0.00;0.00;3.00;0.00;1.50
08/01/2017;7:00;0.00;0.00;2.88;0.00;1.59
08/01/2017;7:15;0.00;0.00;2.62;0.00;1.41
08/01/2017;7:30;0.00;0.00;2.88;0.00;1.59
08/01/2017;7:45;0.00;0.00;3.12;0.10;1.60
08/01/2017;8:00;0.00;0.00;2.69;0.00;1.50
08/01/2017;8:15;0.00;0.00;3.13;0.00;1.50
08/01/2017;8:30;0.00;0.00;3.00;0.00;1.59
08/01/2017;8:45;0.00;0.00;2.87;0.00;1.50
08/01/2017;9:00;0.00;0.00;2.81;0.00;1.72
08/01/2017;9:15;0.00;0.00;2.88;0.00;1.59
08/01/2017;9:30;0.00;0.00;2.81;0.00;1.60
08/01/2017;9:45;0.00;0.00;3.13;0.00;1.59
08/01/2017;10:00;0.00;0.00;2.68;0.10;1.41
08/01/2017;10:15;0.00;0.00;2.82;0.00;1.50
08/01/2017;10:30;0.00;0.00;2.68;0.00;1.59
08/01/2017;10:45;0.00;0.00;3.69;0.00;2.00
08/01/2017;11:00;0.00;0.00;3.31;0.00;2.00
08/01/2017;11:15;0.00;0.00;3.19;0.00;1.72
08/01/2017;11:30;0.00;0.00;2.63;0.00;1.28
08/01/2017;11:45;0.00;0.00;2.50;0.00;1.50
08/01/2017;12:00;0.00;0.00;2.37;0.00;1.22
08/01/2017;12:15;0.00;0.00;3.13;0.00;1.59
08/01/2017;12:30;0.00;0.00;3.06;0.00;1.69
08/01/2017;12:45;0.00;0.00;3.00;0.00;1.72
08/01/2017;13:00;0.00;0.00;3.12;0.00;1.69
08/01/2017;13:15;0.00;0.00;2.82;0.00;1.50
08/01/2017;13:30;0.00;0.00;3.00;0.00;1.59
08/01/2017;13:45;0.00;0.00;3.06;0.00;1.81
08/01/2017;14:00;0.00;0.00;3.12;0.00;1.69
08/01/2017;14:15;0.00;0.00;3.00;0.00;1.50
08/01/2017;14:30;0.00;0.00;2.82;0.00;1.50
08/01/2017;14:45;0.00;0.00;3.06;0.00;1.72
08/01/2017;15:00;0.00;0.00;2.81;0.00;1.69
08/01/2017;15:15;0.00;0.00;3.31;0.00;1.90
08/01/2017;15:30;0.00;0.00;3.19;0.20;1.69
08/01/2017;15:45;0.00;0.00;3.13;0.00;1.81
08/01/2017;16:00;0.00;0.00;2.68;0.00;1.60
08/01/2017;16:15;0.00;0.00;2.82;0.00;1.40
08/01/2017;16:30;0.00;0.00;3.06;0.00;1.60
08/01/2017;16:45;0.00;0.00;3.50;0.00;2.09
08/01/2017;17:00;0.00;0.00;3.62;0.00;2.00
08/01/2017;17:15;0.00;0.00;3.19;0.00;1.91
08/01/2017;17:30;0.00;0.00;3.00;0.00;1.59
08/01/2017;17:45;0.00;0.00;3.13;0.10;1.81
08/01/2017;18:00;0.00;0.00;3.06;0.00;1.69
08/01/2017;18:15;0.00;0.00;2.94;0.00;1.50
08/01/2017;18:30;0.00;0.00;2.50;0.00;1.50
08/01/2017;18:45;0.00;0.00;2.87;0.00;1.72
08/01/2017;19:00;0.00;0.00;3.31;0.00;1.69
08/01/2017;19:15;0.00;0.00;2.82;0.00;1.59
08/01/2017;19:30;0.00;0.00;3.18;0.00;1.50
08/01/2017;19:45;0.00;0.00;2.82;0.00;1.81
08/01/2017;20:00;0.00;0.00;2.87;0.10;1.69
08/01/2017;20:15;0.00;0.00;3.00;0.00;1.72
08/01/2017;20:30;0.00;0.00;3.13;0.00;1.69
08/01/2017;20:45;0.00;0.00;2.87;0.00;1.59
08/01/2017;21:00;0.00;0.00;3.19;0.00;1.81
08/01/2017;21:15;0.00;0.00;3.31;0.00;1.69
08/01/2017;21:30;0.00;0.00;2.63;0.00;1.50
08/01/2017;21:45;0.00;0.00;2.87;0.00;1.72
08/01/2017;22:00;0.00;0.00;3.00;0.00;1.59
08/01/2017;22:15;0.00;0.00;2.69;0.00;1.50
08/01/2017;22:30;0.00;0.00;3.44;0.00;1.69
08/01/2017;22:45;0.00;0.00;3.18;0.00;2.00
08/01/2017;23:00;0.00;0.41;3.82;0.00;2.00
08/01/2017;23:15;0.00;0.39;3.18;0.00;1.81
08/01/2017;23:30;0.00;0.41;3.50;0.10;1.69
08/01/2017;23:45;0.00;0.29;3.38;0.00;1.72
09/01/2017;0:00;0.00;0.50;3.31;0.00;1.59
09/01/2017;0:15;0.00;0.41;3.00;0.00;1.60
09/01/2017;0:30;0.00;0.39;3.50;0.00;1.59
09/01/2017;0:45;0.00;0.41;3.31;0.00;1.72
09/01/2017;1:00;0.00;0.20;3.00;0.00;1.28
09/01/2017;1:15;0.00;0.00;2.50;0.00;1.22
09/01/2017;1:30;0.00;0.00;2.88;0.00;1.28
09/01/2017;1:45;0.00;0.00;3.12;0.00;1.81
09/01/2017;2:00;0.00;0.00;3.00;0.00;1.69
09/01/2017;2:15;0.00;0.00;2.69;0.00;1.50
09/01/2017;2:30;0.00;0.00;2.81;0.00;1.50
09/01/2017;2:45;0.00;0.00;2.88;0.00;1.72
09/01/2017;3:00;0.00;0.00;2.81;0.00;1.50
09/01/2017;3:15;0.00;0.00;2.81;0.00;1.28
09/01/2017;3:30;0.00;0.00;3.00;0.00;1.81
09/01/2017;3:45;0.00;0.00;3.00;0.00;1.69
09/01/2017;4:00;0.00;0.00;2.88;0.20;1.50
09/01/2017;4:15;0.00;0.00;2.81;0.00;1.50
09/01/2017;4:30;0.00;0.00;3.00;0.00;1.72
09/01/2017;4:45;0.00;0.00;3.13;0.00;2.00
09/01/2017;5:00;0.00;0.00;3.37;0.00;1.78
09/01/2017;5:15;0.00;0.00;3.00;0.00;1.91
09/01/2017;5:30;0.00;0.00;3.13;0.00;1.59
09/01/2017;5:45;0.00;0.00;2.87;0.00;1.91
09/01/2017;6:00;0.00;0.00;2.81;0.00;1.50
09/01/2017;6:15;0.00;0.00;3.19;0.00;1.59
09/01/2017;6:30;0.00;0.00;2.69;0.00;1.41
09/01/2017;6:45;0.00;0.00;3.00;0.00;1.59
09/01/2017;7:00;0.00;0.09;3.12;0.20;1.72
09/01/2017;7:15;0.00;0.80;5.00;1.30;1.59
09/01/2017;7:30;0.00;0.70;8.32;4.50;1.60
09/01/2017;7:45;0.00;0.91;6.37;2.60;1.59
09/01/2017;8:00;0.00;0.80;4.63;0.40;1.72
09/01/2017;8:15;0.00;0.79;4.18;0.50;1.69
09/01/2017;8:30;0.00;0.91;4.00;0.30;1.50
09/01/2017;8:45;0.00;0.80;4.32;0.50;1.90
09/01/2017;9:00;0.00;0.79;4.18;0.40;1.69
09/01/2017;9:15;1.40;1.21;6.00;0.30;1.50
09/01/2017;9:30;10.00;2.79;16.88;0.50;1.91
09/01/2017;9:45;10.20;3.00;17.12;0.30;1.81
09/01/2017;10:00;10.20;3.00;16.88;0.40;1.59
09/01/2017;10:15;7.80;3.00;14.94;0.30;2.00
09/01/2017;10:30;6.00;2.91;13.18;0.50;2.19
09/01/2017;10:45;6.00;3.00;13.50;0.30;2.22
09/01/2017;11:00;6.00;2.89;13.50;0.40;2.28
09/01/2017;11:15;6.20;2.91;13.50;0.30;2.41
09/01/2017;11:30;6.10;2.79;14.50;1.50;2.09
09/01/2017;11:45;6.20;3.00;13.88;1.00;2.22
09/01/2017;12:00;6.00;3.00;14.44;1.30;2.09
09/01/2017;12:15;6.30;2.91;16.87;3.70;2.19
09/01/2017;12:30;6.20;2.89;14.00;0.80;2.22
09/01/2017;12:45;6.20;2.91;13.81;0.70;2.19
09/01/2017;13:00;6.20;2.79;13.69;1.10;1.50
09/01/2017;13:15;6.10;3.00;13.81;1.60;1.09
09/01/2017;13:30;6.40;3.00;12.82;0.10;1.50
09/01/2017;13:45;6.30;2.91;13.18;0.20;2.00
09/01/2017;14:00;6.20;2.89;13.50;0.10;2.50
09/01/2017;14:15;6.40;2.91;13.88;0.60;2.00
09/01/2017;14:30;6.20;3.00;16.12;2.60;2.22
09/01/2017;14:45;6.50;2.79;13.82;0.50;2.19
09/01/2017;15:00;6.50;3.00;14.00;0.20;2.50
09/01/2017;15:15;6.50;2.91;13.56;0.10;2.40
09/01/2017;15:30;6.50;2.89;13.62;0.10;2.60
09/01/2017;15:45;6.40;3.00;13.82;0.10;2.31
09/01/2017;16:00;6.50;2.91;13.50;0.00;2.09
09/01/2017;16:15;6.50;2.79;13.37;0.20;2.10
09/01/2017;16:30;6.40;2.91;13.63;0.00;2.31
09/01/2017;16:45;6.40;2.89;13.50;0.10;2.28
09/01/2017;17:00;6.30;2.91;13.56;0.10;2.31
09/01/2017;17:15;6.40;2.79;13.44;0.10;2.19
09/01/2017;17:30;6.30;3.00;13.50;0.00;2.41
09/01/2017;17:45;6.30;3.30;13.68;0.00;2.09
09/01/2017;18:00;6.20;3.20;13.88;0.20;2.41
09/01/2017;18:15;6.30;3.41;15.31;1.80;2.09
09/01/2017;18:30;6.20;3.30;14.81;1.50;2.00
09/01/2017;18:45;6.20;3.20;13.50;0.00;1.81
09/01/2017;19:00;6.30;3.30;13.50;0.20;2.00
09/01/2017;19:15;6.20;3.29;13.50;0.00;2.10
09/01/2017;19:30;6.10;3.30;13.69;0.10;2.40
09/01/2017;19:45;6.30;3.41;13.69;0.10;2.19
09/01/2017;20:00;6.20;3.29;14.00;0.10;2.41
09/01/2017;20:15;6.20;3.41;13.94;0.00;2.31
09/01/2017;20:30;6.20;3.30;14.00;0.00;2.28
09/01/2017;20:45;6.10;3.29;14.06;0.20;2.72
09/01/2017;21:00;6.30;3.41;14.00;0.00;2.28
09/01/2017;21:15;5.20;3.30;12.81;0.10;2.31
09/01/2017;21:30;0.00;3.29;7.69;0.10;2.19
09/01/2017;21:45;0.00;1.50;5.62;0.10;2.00
09/01/2017;22:00;0.00;1.30;5.00;0.00;2.00
09/01/2017;22:15;0.00;0.41;3.50;0.00;1.31
09/01/2017;22:30;0.00;0.20;3.50;0.00;1.50
09/01/2017;22:45;0.00;0.09;3.82;0.00;1.91
09/01/2017;23:00;0.00;0.41;4.18;0.00;2.09
09/01/2017;23:15;0.00;0.39;4.32;0.00;2.10
09/01/2017;23:30;0.00;0.41;3.68;0.00;2.00
09/01/2017;23:45;0.00;0.29;4.32;0.00;2.00
10/01/2017;0:00;0.00;0.50;4.06;0.00;2.09
10/01/2017;0:15;0.00;0.41;4.00;0.00;2.00
10/01/2017;0:30;0.00;0.39;4.00;0.00;1.91
10/01/2017;0:45;0.00;0.41;4.00;0.00;2.00
10/01/2017;1:00;0.00;0.20;3.62;0.00;1.59
10/01/2017;1:15;0.00;0.00;3.50;0.00;2.00
10/01/2017;1:30;0.00;0.00;3.50;0.00;1.91
10/01/2017;1:45;0.00;0.00;3.50;0.00;1.90
10/01/2017;2:00;0.00;0.00;3.69;0.00;1.91
10/01/2017;2:15;0.00;0.00;3.69;0.00;2.00
10/01/2017;2:30;0.00;0.00;3.50;0.00;2.09
10/01/2017;2:45;0.00;0.00;3.62;0.00;2.00
10/01/2017;3:00;0.00;0.00;3.82;0.00;2.10
10/01/2017;3:15;0.00;0.00;3.37;0.00;1.90
10/01/2017;3:30;0.00;0.00;3.50;0.00;1.69
10/01/2017;3:45;0.00;0.00;3.31;0.00;1.91
10/01/2017;4:00;0.00;0.00;3.19;0.00;1.59
10/01/2017;4:15;0.00;0.00;3.31;0.00;2.00
10/01/2017;4:30;0.00;0.00;3.69;0.20;1.91
10/01/2017;4:45;0.00;0.00;3.50;0.00;1.81
10/01/2017;5:00;0.00;0.00;3.31;0.00;1.78
10/01/2017;5:15;0.00;0.00;3.38;0.00;2.00
10/01/2017;5:30;0.00;0.00;3.44;0.00;1.91
10/01/2017;5:45;0.00;0.00;3.56;0.00;1.90
10/01/2017;6:00;0.00;0.00;3.31;0.00;1.91
10/01/2017;6:15;0.00;0.00;3.19;0.00;1.59
10/01/2017;6:30;0.00;0.00;3.12;0.00;1.60
10/01/2017;6:45;0.00;0.00;3.00;0.10;1.50
10/01/2017;7:00;0.00;0.00;3.32;0.00;1.59
10/01/2017;7:15;0.00;0.59;4.56;0.70;1.91
10/01/2017;7:30;0.00;0.71;7.31;3.00;2.00
10/01/2017;7:45;0.00;0.79;8.50;4.30;2.00
10/01/2017;8:00;0.00;0.71;5.31;0.70;2.31
10/01/2017;8:15;0.00;0.79;5.19;0.50;2.19
